id,text,khoa,topic,source
tamanh_1817,"Bị tụ dịch vết mổ cũ thì có chữa được không?. Chào bác sĩ. Em hiện đang có 1 bé 8 tuổi, định sinh bé thứ 2 nhưng thả mấy năm không có. Em có đi khám ở khoa hiếm muộn bệnh viện Phú Thọ thì các bác sĩ kết luận bị tụ dịch vết mổ cũ nên tinh trùng không thể gặp trứng được. Bác sĩ cho em hỏi, trường hợp của em thì có thể chữa được không? Em cám ơn bác sĩ ạ.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1818,"Dương vật cương cứng nữa đêm có phải là rối loạn cương dương?. Dạ cháu chào bác sĩ ạ. Dạo gần đây cứ ngủ đến tầm nửa đêm cháu lại tỉnh giấc thấy dương vật cương cứng, sau đó thì không ngủ tiếp được nữa, sáng dậy rất mệt mỏi. Cháu rất lo lắng không biết mình có bị rối loạn cương dương không. Rất mong bác sĩ tư vấn ạ. Cảm ơn bác sĩ.",Khoa Ngoại Tiết niệu - Nam học,urology,tamanh
tamanh_1819,"Thuốc kháng sinh có ảnh hưởng đến kết quả chuyển phôi?. Em chào bác sĩ! Em chuyển phôi lần 1 thất bại. Em muốn sang kì kinh thứ 2 sẽ đi chuyển phôi lại. Nhưng giữa kì kinh 1 em bị viêm họng nên phải uống thuốc kháng sinh. Vậy nó có ảnh hưởng gì đến việc chuyển phôi không ạ. Nhờ bác sĩ giải đáp hộ, em cảm ơn!",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1820,"Mổ thông tắc vòi trứng có thể có con tự nhiên không?. Thưa bác sĩ! Em bị suy buồng trứng và bị tắc 1 ống dẫn trứng, 1 bên thì thông hạn chế vào ổ bụng. Bác sĩ tư vấn cho e xem bị tình trạng như em thì giờ mà thông tắc vòi trứng thì có con tự nhiên được không ạ? Em cảm ơn bác sĩ!",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1821,"Chẩn đoán vô sinh do hậu phẫu thoát vị bẹn nên điều trị như thế nào?. Chào Bác sĩ ạ, Cháu năm nay 30 tuổi, hồi khoảng 5 tuổi cháu có phẫu thuật thoát vị bẹn, hiện giờ cháu đi khám thì chẩn đoán vô sinh, suy tinh hoàn do hậu phẫu thoát vị bẹn, 1 tinh hoàn bên trái bị teo nhỏ, sinh thiết tinh hoàn không thấy tinh trùng trưởng thành, cả 2 có hiện tượng sinh tinh nửa chừng, cháu xin hỏi với trường hợp của cháu thì có cách nào để có tinh trùng lại và tinh hoàn to lên lại không ạ, hi vọng của cháu được bao nhiêu % ạ, cháu xin chân thành cảm ơn.",Khoa Ngoại Tiết niệu - Nam học,urology,tamanh
tamanh_1822,"Lạc nội mạc tử cung, đã từng là IVF nhưng thất bại. Chào Bác sĩ! Em tên Cường. Vợ chồng em hiếm muộn gần 5 năm có đi khám ở các cơ sở năm đầu ở bệnh viện phụ sản trung ương. Kết quả : vợ bị proractin cao. Điều trị nhưng vẫn không có bé. Năm thứ 2 vợ chồng em quyết định đi khám ở Nam học . Thì bác sĩ bảo không vấn đề bơm tinh trùng 2 lần đều không thành công. Tháng 7 năm nay, vợ chồng em quyết định làm tại bệnh viện sản nhi Quảng Ninh, sau kiểm tra phát hiện vợ em bị lạc nội mạc tử cung. Sau khi làm ivf được 3 phôi ngày 3 chuyển tươi nhưng không thành công. Tinh trùng em xét nghiệm tái các bệnh viện kết quả đều bình thường. Em rất mong có em bé . Vì em rất thương vợ em. Em đang băn khoăn không biết tiếp tục như thế nào. Mong bác sĩ đọc được và hỗ trợ em với. Em cảm ơn bác sĩ ạ.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1823,"Tinh trùng đạt tỷ lệ sống bao nhiêu thì làm được IUI. Xin chào bác sĩ! Vợ chồng e đã làm ivf 1 lần, song khi thai được đến tuần thứ 4 thì thai không phát triển nữa,. Nguyên nhân là do tinh trùng của chồng e thuộc dạng thiểu năng nặng. Vợ chồng e đã cố gắng cải thiện nhiều từ tỷ lệ sống 2% lên 4%, mật độ từ 5-10 triệu. Liệu e có thể làm IUI thay vì IVF không ạ? Em cảm ơn bác sĩ!",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1824,"Sàng lọc phôi có thể loại bỏ được bệnh tự kỷ không?. Chào bác sĩ, Bác sĩ làm ơn cho tôi hỏi nếu tôi xin trứng để làm IVF, mà người cho trứng có con bị tự kỷ, thì có thể sàng lọc phôi để loại trừ khả năng con tôi cũng bị tự kỷ không? Ngoài tự kỷ ra, sàng lọc phôi liệu có thể giúp làm giảm nguy cơ con tôi bị các bệnh khác không? Đó là những bệnh gì và tỷ lệ giảm được khoảng bao nhiêu phần trăm? Xin cảm ơn bác sĩ!",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1825,"Yếu sinh lý và tinh trùng yếu điều trị như thế nào?. Xin chào bác sĩ Hiện nay tôi đang gặp vấn đề là bị yếu sinh lý, tinh trùng yếu. Làm sao để cải thiện vấn đề này thưa bác sĩ?",Khoa Ngoại Tiết niệu - Nam học,urology,tamanh
tamanh_1826,"Dương vật xuất hiện vảy trắng đục là biểu hiện của bệnh gì?. Chào bác sỹ Khoảng 10 ngày nay vùng da trước cậu nhỏ em xuất hiện mảng tróc vảy trắng đục, khi bị khô vảy trắng thì ngứa còn da thì như mọc thêm da non xong, sau khi tróc xong khoang đường kính 2cm thì hết ngứa. Nhưng 2 hôm nay có hiện tượng lan sang mảng da dưới bìu. Cho hỏi em có khả năng mắc chứng gì? Nếu phải đi khám nên đặt lịch khám như thế nào để nhanh chóng và thuận tiện, vì sang tuần em phải đi công tác nước ngoài một thời gian. Cảm ơn bác sỹ!",Khoa Ngoại Tiết niệu - Nam học,urology,tamanh
tamanh_1827,"Vòi trứng thông hạn chế có thể làm IUI hay không?. Em chào bác sĩ! Em muốn hỏi thủ tục khi đến khám và thực hiện IUI của cả hai vợ chồng ạ. Em vòi trứng hạn chế thì có thể thực hiện phương pháp này không. Mong bác sĩ tư vấn giúp ạ, em cảm ơn bác sĩ!",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1828,"Tinh trùng bị đầu kim chưa trưởng thành, số lượng ít. Chào bác sĩ ! E năm nay 27 tuổi và mới đi khám vô sinh về . Kết quả thất đáng thất vọng khi tinh trùng e bị đầu kim chưa trưởng thành. Số lượng quá ít được 8 con. Liệu có cơ hội nào để e có thể thụ tinh trong ống nghiệm được không ạ. Em cảm ơn ạ!",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1829,"34 tuổi, bị viêm màng cứng và hai vòi trứng thông hạn chế. Chào bác sĩ Lê Hoàng. Bác sĩ cho e hỏi vợ chồng em đã có một bé trai 7 tuổi (sinh tự nhiên); hiện tại em 34 tuổi và muốn tiếp tục có bé thứ 2 nhưng em đi khám thì bác sĩ kết luận em bị viêm cứng, thông hạn chế hai vòi trứng; còn mọi chỉ số khác của hai vợ chồng đều bình thường. Bác sĩ tư vấn giúp em nên chọn phương pháp nào để có thai ạ. Xin cảm ơn bác sĩ.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1830,"Chi phí phẫu thuật thông vòi trứng là bao nhiêu?. Em chào Bác sĩ. Em kết hôn được 2 năm nhưng chưa có con, đi khám thì bác sĩ kết luận là em bị tắc 2 bên vòi trứng. Bác sĩ cho em hỏi chi phí cho phẫu thuật thông vòi trứng là bao nhiêu? Và sau khi thông em có cơ hội mang thai tự nhiên không ạ?",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1831,"Tuổi cao, sinh hoạt kém, có nên dùng thuốc hỗ trợ cấp tốc?. Chào bác sĩ. Tôi năm nay 59 tuổi, sinh hoạt vợ chồng tuần/lần nhưng chất lượng không cao, liệu có phải tôi đã kém hơn tuổi không? Tôi nghe có thuốc sau 1 giờ thì khỏe nhưng tôi sợ quên thuốc hoặc xảy ra bệnh tật. Mong bác sỹ tư vấn giúp, tôi cảm ơn.",Khoa Ngoại Tiết niệu - Nam học,urology,tamanh
tamanh_1832,"Thường xuyên choáng váng, chóng mặt là hiện tượng gì?. Chào Bác sĩ. Sau một lần em có hoạt động ra mồ hôi trong phòng điều hòa em đã có biểu hiện váng đầu và chóng mặt ngay lúc đang ngồi trong phòng. Và nó cứ kéo dài vài ngày nay ạ. Vậy bác sĩ có thể tư vấn giúp em với ạ. Em cảm ơn ạ!",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1833,"Thủ tục chuyển phôi từ bệnh viện khác sang BVTA như thế nào?. Chào bác sĩ. Bác sĩ cho em hỏi vợ chồng em có làm IVF chuyển phôi 2 lần tại bệnh viện khác nhưng không thành công. Vợ chồng em còn 11 phôi trữ bên đó, nhưng nay vợ chồng em muốn chuyển toàn bộ số phôi trữ đó sang bệnh viện Tâm Anh thì thủ tục như nào ạ. Bên bệnh viện em đang trữ phôi thì yêu cầu phải có giấy xác nhận đồng ý tiếp nhận phôi thì mới cho chuyển phôi đi ạ. Mong bác sĩ hướng dẫn ạ. Em cảm ơn ạ",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1834,"Nguyên nhân khiến thai IVF bị lưu?. Chào bác sĩ. Em năm nay 40 tuổi. Sau khi được bác Lê Hoàng mổ polyp, tạo đường rãnh thoát tụ dịch vết mổ cũ, em đã làm và chuyển phôi ngày 5 thành công ngay lần đầu tiên tại bệnh viện Tâm Anh. Sau đó em được bác sĩ Thảo ở Phòng khám Linh Thảo (Thanh Hoá) theo dõi và dùng 1 số thuốc bổ sung nội tiết; tuần 12 và 13, thai phát triển tốt. Tuy nhiên đến tuần 15 đi khám lại theo lịch hẹn thì thai đã lưu. Buồn vô cùng ạ. Bác sí có thể cho em biết vì sao thai IVF ngày 5 đang phát triển rất tốt lại lưu không; có phải do dùng nhiều thuốc nội tiết quá không ạ. Xin cảm ơn bác sĩ nhiều!",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1835,"Chuyển cùng lúc 2 phôi ngày 5, tỉ lệ thành công cao không?. Chào các bác sĩ. Em 33 tuổi, đang chuẩn bị chuyển phôi vào ngày 23 của chu kỳ. Niêm mạc ngày thứ 18 được 9.4 mm. Số phôi trữ 13 phôi, em muốn chuyển 2 phôi rất tốt ngày 5 trong chu kỳ được không ạ? Hiện tại em chưa mang thai lần nào. Em muốn hỏi các bác sĩ với số phôi chuyển như vậy có đảm bảo về tỉ lệ thành công cũng như an toàn cho mẹ không ạ? Rất mong bác sĩ giải đáp. Em cảm ơn.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1836,"Chi phí cắt polyp buồng tử cung là bao nhiêu?. Chào bác sĩ. Vợ em siêu âm xác nhận có polyp buồng tử cung, cho em hỏi về chi phí cắt polyp tại Tâm Anh được không ạ? Cảm ơn bác sĩ.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1837,"Dính vòi tử cung có phải là nguyên nhân khiến IUI và IVF thất bại?. Chào bác sĩ! Em đang trong hành trình tìm con bằng phương pháp IVF tại bệnh viện đa khoa Tâm Anh. Hiện tại, vợ chồng em đang trữ 3 cọng (5 phôi) tại bệnh viện. Do IUI và IVF nhiều lần tại các bệnh viện khác thất bại (IUI 9 lần và IVF chuyển phôi 2 lần) nên được bác chỉ định mổ nội soi thăm dò buồng tử cung. Ngày 19/06/2019 em may mắn được bác trực tiếp mổ, kết quả trả cho biết vòi tử cung bên trái của em bị quặt ngược dính vào mạc nối và thành chậu trái. Hiện tại sức khỏe của em đã ổn định, em được hẹn tái khám khi sạch kinh 3-5 ngày. Tuy nhiên sau mổ em vẫn chưa được gặp bác để hiểu rõ hơn về tình trạng bệnh của mình nên còn nhiều băn khoăn. Rất mong bác bớt chút thời gian đọc tin nhắn và giải đáp giúp em được rõ: Tình trạng dính như vậy có phải là nguyên nhân dẫn đến thất bại IUI và IVF những lần trước hay còn nguyên nhân nào khác không ạ? Chân thành cảm ơn bác sĩ.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1838,"Chỉ số AMH 1.36 có thể tiếp tục làm IUI tự nhiên được không?. Chào Bác sĩ! Cháu năm nay 32 tuổi, ở Đà Nẵng. 4 tháng trước cháu đã thực hiện IUI lần đầu và không thành công. AMH của cháu 1,36. Bác sĩ điều trị cho cháu nói là có khoảng 7 trứng trong lần kích trứng này. Với chỉ số AMH như vậy thì cháu có thể tiếp tục làm IUI nữa không? Cháu muốn tìm hiểu thủ tục làm IUI cho mẹ đơn thân ở Bệnh viện Tâm Anh. Cháu cần chuẩn bị những gì? Cần thăm khám vào ngày nào của chu kì kinh? Chi phí điều trị IUI và IVF là bao nhiêu? Nếu cháu có thể tiếp tục làm IUI thì cháu muốn làm IUI tự nhiên, không kích trứng có được không và cần mấy ngày để thực hiện? Còn nếu làm IVF thì mất khoảng bao nhiêu ngày từ khi thăm khám đến chuyển phôi ạ? (cháu là viên chức và ở xa nên muốn biết cụ thể để tiện sắp xếp ạ) Mong phản hồi sớm nhất từ Bác, cháu cám ơn Bác!",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1839,"Trứng nhiều và nhỏ có phải là đa nang buồng trứng?. Chào bác sĩ, Trước đây khi siêu âm canh trứng, vào ngày rụng trứng, trứng của em đều đạt 19-20 mm. Tuy nhiên bác sĩ cho ngày về quan hệ tự nhiên vẫn không đậu thai. Tháng vừa rồi bác sĩ có cho em sử dụng thuốc kích trứng để chuẩn bị làm IUI thì trứng lại nhiều và nhỏ (chỉ đạt 8-10mm). Cho em hỏi như vậy có phải do em bị đa nang buồng trứng hay không?",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1840,"Ho, đờm ở cổ phải làm sao để không ảnh hưởng đến phôi vừa chuyển?. Chào bác sĩ. Em đã chuyển phôi thành công tại Trung tâm HTSS, BVĐK Tâm Anh, Hà Nội (IVFTA) vào 8h40 sáng ngày 20/8/2019, đến nay ngày 3, hiện tại em đang bị ứ đờm ở cổ, ho, em nên uống thuốc gì hoặc ngậm thảo dược gì? Liệu uống nước ép củ cải trắng vào buổi tối có ảnh hưởng gì đến vừa chuyển phôi xong không. Xin cảm ơn ạ.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1841,"4 lần bơm IUI, 3 lần làm IVF thất bại – Tiếp tục hay dừng lại?. Chào bác sĩ. Em năm nay đã 42 tuổi, chồng em 44 tuối. Vợ chồng em đã làm 4 lần bơm IUI, 3 lần làm TTON nhưng đều thất bại. Trong đó 2 lần chọc hút trứng, 1 lần chuyển phôi trữ, lần gần đây nhất vừa chuyển phôi thất bại. Chồng em tinh trùng yếu, dị dạng, bản thân em cũng đã lớn tuổi. Vậy em có nên hy vọng và tiếp tục thực hiện TTON không? Và tỉ lệ thành công của phương pháp này là bao nhiêu phần trăm? Hiện tại vợ chồng em đang khánh kiệt về tài chính lẫn tinh thần. Rất mong bác sĩ tư vấn. Em cảm ơn bác sĩ rất nhiều.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1842,"Không có tinh trùng có cơ hội có con tự nhiên hay không?. Chào bác sĩ. Vợ chồng em cưới nhau được 8 tháng, chúng em đã thăm khám và phát hiện chồng em không có tinh trùng do giãn ống mào tinh. Vậy cho em hỏi, chồng em có mổ được để có con tự nhiên được không hay chỉ làm được IVF thôi? Rất mong bác sĩ giải đáp. Xin cảm ơn.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1843,"Làm IVF có nhất thiết phải chụp vòi trứng hay không?. Chào bác sĩ. Bác sĩ cho em hỏi, làm IVF có cần thiết phải chụp vòi trứng không? Em đã kích trứng 2 lần, lần 1 được 3 phôi ngày 3, chuyển 2 lần nhưng thất bại. Lần kích trứng 2 được 6 phôi ngày 3 (3l1 và 3l2), nuôi hết lên ngày 5 còn được 2 phôi ngày 5 loại 2 và 3. Bác sĩ hẹn ngày 7-9 vòng kinh lên bệnh viện bơm nước kiểm tra, chứ không có chỉ định chụp vòi trứng. Vậy bác sĩ cho em hỏi, khi làm IVF không chụp vòi trứng có được không? Và chuyển phôi ngày 5 thì khả năng đậu cao không ạ? Em cảm ơn bác sĩ.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1844,"Sàng lọc phôi bị nhiễm sắc thể số 21, làm sao để tránh?. Chào bác sĩ, Em đã làm IVF, qua quá trình sàng lọc phôi, phôi bị nhiễm sắc thể 21. Vậy cho em hỏi, em nên đến khám lại sau bao lâu kể từ ngày kích trứng? Lần sau thì phôi có dễ bị nhiễm sắc thể 21 như lần trước không ạ? Rất mong bác sĩ giải đáp.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1845,"Làm IVF thì có sàng lọc được phôi mang gen Thalassemia?. Thưa bác sĩ, làm IVF thì có sàng lọc được phôi mang gen Thalassemia không ạ?",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1846,"Không có tinh trùng trong tinh dịch có thể có con được không?. Thưa bác sĩ. Em không có tinh trùng trong tinh dịch, vậy có cách nào để có con không thưa bác sĩ?",Khoa Ngoại Tiết niệu - Nam học,urology,tamanh
tamanh_1847,"Chuyển phôi 3 lần không thành công, có thể kiểm tra nguyên nhân không?. Chào bác sĩ. Bác sĩ cho em hỏi, em bị suy giảm buồng trứng, AMH 0,45, lạc nội mạc tử cung nhẹ, đã IVF 3 lần nhưng không thành công. Mỗi lần làm IVF chỉ chuyển phôi 1 lần. Vậy em có khả năng điều trị thành công không ạ? Và có thể kiểm tra nguyên nhân chuyển phôi thất bại trước khi thực hiện lần IVF tiếp theo không? Cảm ơn bác sĩ.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1848,"Sảy thai 2 tháng, sinh hoạt bình thường nhưng chưa có thai. Chào Bác sĩ! Em 36 tuổi, chồng em 39 tuổi, chưa có bé nào hết ạ. Tháng 2 vừa rồi em có thai nhưng đi khám chưa thấy túi thai (em không bị thai ngoài tử cung), đến ngày 12/3 thì e bị sảy thai tự nhiên. Ngày 6/5 thì e có chu kì trở lại, từ lúc có chu kì lại cho đến nay vợ chồng vẫn sinh hoạt bình thường tuần 2,3 lần nhưng em vẫn chưa có thai trở lại. Chu kì của em mỗi tháng chỉ xê xích 2 hoặc 3 ngày. Em lo quá không biết em như vậy có cần đi khám hiếm muộn không thưa bác sĩ. E cảm ơn bác sĩ ạ.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1849,"Tráo mẫu tinh trùng, không đủ điều kiện làm IVF thì phải làm sao?. Chào Giáo sư Lê Hoàng. Em tên là Quỳnh Nga, đã qua gặp giáo sư năm ngoái để nghe tư vấn làm IVF. Hiện nay đã đăng ký hồ sơ làm IVF tại bệnh viện. Tuy nhiên hai tháng truớc lúc bắt đầu tiến hành dùng thuốc và xét nghiệm tinh dịch đồ của ông xã thì kết quả không tốt. Dù được bác sỹ Hạnh tư vấn khả năng vẫn làm được IVF nhưng hiện ông xã em không hợp tác. Tuổi của em là 44 tuổi và rất mong muốn có con. Em được tư vấn có thể xin tinh trùng từ bệnh viện và phải tráo mẫu. Hôm nay đã qua để làm thủ tục đăng ký làm mẹ đơn thân và kiểm tra tinh trùng của người nhà em đến để check. Kết quả bên phòng Lab có báo không đông tinh được vì chất lượng tinh trùng chưa đủ điều kiện. Bạn bên phòng Lab có đưa ra những lý do, có thể do người nhà em lần đầu đi kiểm tra nên có khả năng khó đủ điều kiện. Bạn ấy có tư vấn đến kiểm tra lại. Thật sự Giáo sư cũng biết, để tìm được người giúp đỡ về việc này là rất khó khăn và tế nhị. Em cũng làm mọi cách để mong muốn có 1 đứa con. Vậy với trường hợp này của em, bệnh viện có thể hỗ trợ hay giúp em được không hoặc tư vấn cho em hướng nào tốt nhất. Hoàn cảnh của gia đình em khá éo le. Em đã có chồng đầu tiên mất cách đây 8 năm. Đến hiện tại mới lập gia đình, tuy nhiên ông xã lớn tuổi và bản thân việc có con cũng không quan trọng, khi xét nghiệm tinh dịch đồ không ổn là không muốn làm IVF luôn. Rất mong Giáo sư xem xét giúp em. Em cảm ơn Giáo sư.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1850,"IUI thất bại, làm sao để thăm khám tìm nguyên nhân?. Chào bác sĩ. Vợ chồng em lấy nhau được gần 3 năm nay nhưng chưa có con. Em năm nay đã 30 tuổi, vợ em được 26 tuổi. Vợ chồng em đã đi khám , kết quả là em tinh trùng yếu, chỉ có 1% tinh trùng bình thường. Vợ em đa nang buồng trứng, chỉ số AMH là 12.2, Prolactin 935. Vợ chồng em đã làm IUI, lần đầu thất bại, lần 2 cũng thất bại, lần 3 thai sinh hóa. Mong bác sĩ tư vấn giúp em, vợ chồng em muốn đi khám lại để biết nguyên nhân IUI thất bại và tìm ra giải pháp. Chi phí khám chữa bệnh tại BVĐK Tâm Anh cho trường hợp của vợ chồng em là khoảng bao nhiêu. Xin cảm ơn bác sĩ.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1851,"Yếu sinh lý, không duy trì được lâu phải làm sao?. Chào bác sĩ. Tôi bị yếu sinh lý, không duy trì được lâu khi quan hệ, như vậy tôi phải làm sao. Rất mong bác sĩ tư vấn, cảm ơn bác sĩ.",Khoa Ngoại Tiết niệu - Nam học,urology,tamanh
tamanh_1852,"IVF 1 lần thất bại, có nên dùng phác đồ kích trứng nhẹ?. Em chào các bác sĩ của TT HTSS IVFTA ạ. Em năm nay 29. Chưa có thai lần nào. Em có chỉ số AMH là 1.95 (các chỉ số nội tiết khác bình thường, TCVT bình thường) đã làm IVF lần 1, ngày 2 chu kỳ có 16 nang được chỉ định dùng thuốc Follitrope liều 225IU. Nhưng đến khi chọc hút noãn e được 6 noãn và tạo được 4 phôi. E đã chuyển lần đầu 2 phôi nhưng thất bại. E dự định kích trứng lần 2. Xin bác sĩ tư vấn trường hợp của em có nên dùng phác đồ kích trứng nhẹ không ạ? Em muốn tìm nguyên nhân chuyển phôi thất bại thì cần tiến hành những xét nghiệm gì thưa BS! Cảm ơn BS!",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1853,"Kinh nghiệm chuyển phôi thành công. Thưa bs Lê Hoàng, em vừa mới chuyển phôi thất bại ở bệnh viện khác tại TPHCM. Xin bác sĩ tư vấn cho em để lần sau chuyển phôi được thành công ạ. Cảm ơn bác sĩ.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1854,"AMH chỉ còn 0.067 có cơ hội kích trứng làm IVF được không?. Cháu năm nay 31 tuổi lập gia đình được 3 năm chưa có bé nào. AMH chỉ còn 0.067, FSH 20.2. Vậy bác sĩ cho cháu hỏi cháu còn cơ hội kích trứng làm IVF không. Cháu cảm ơn ah",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1855,"Không lấy được tinh dịch để xét nghiệm thì phải làm sao?. Cháu chào bác sỹ ạ. Chồng cháu đi khám xét nghiệm nội tiết và siêu âm tinh hoàn bình thường nhưng không lấy được tinh dịch ra để xét nghiệm tinh dịch đồ. Cháu thì tỷ lệ amh 2,04 cháu rất mong được bác sỹ tư vấn ạ.",Khoa Ngoại Tiết niệu - Nam học,urology,tamanh
tamanh_1856,"Từng làm IVF nhưng không có phôi thì còn hy vọng không?. Chào bác sĩ, cho e hỏi e đã làm IVF 1 lần được 5 trứng và không có phôi nào liệu e muốn làm tiếp thì có được phôi không? Cảm ơn bác sĩ.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1857,"Không có tinh trùng, đã sinh thiết thì còn hy vọng hay không?. Tôi N.Đ.D sống tại Đà nẵng, tôi lấy vợ đã 12 năm nay, vợ tôi đi khám tại Đà Nẵng thì không có vấn đề gì, còn tôi đã đi khám ở bệnh viện khác tại TPHCM, bác sỹ kết luận trong tinh dịch không có tinh trùng, và đã phẫu thuật sinh thiết cả hai tinh hoàn cách đây 3 năm, nhưng đến nay không thấy kết quả. Tôi đến bệnh viện tại Đà nẵng khám lại, bác sỹ tư vấn nói: đã phẫu thuật sinh thiết rồi thì không can thiệp gì nữa. Vậy tôi xin hỏi Bác sỹ như tôi tại bệnh viện Tâm Anh có giải quyết được không. Rất mong bác sỹ cho lời khuyên, cám ơn.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1858,"Làm IUI có bắt buộc phải kích trứng không?. Thưa bác sĩ. Vợ chồng cháu cưới nhau 2.5 năm mới sinh được cháu đầu năm 2013, sinh con tự nhiên. Nhưng lâu quá mà em vẫn chưa có bầu đứa thứ 2. Chồng cháu đi xét nghiệm thì tinh trùng là: Tổng số tinh trùng là 49, số tinh trùng sống là 55, nhanh là 7%, chậm 18%, không tiến tới 30%, không di động 35%. Cháu muốn hỏi bác sĩ, trường hợp của chồng cháu có cần u thuốc để tăng sức khỏe tinh trùng không, bản thân cháu bị viêm lộ tuyến 5mm, cháu băn khoăn không biết có nên đi đốt không? Cháu nghĩ vợ chồng cháu chắc phải làm IUI vì khó có thai tự nhiên. Xin hỏi bác sĩ, IUI có bắt buộc phải kích trứng không? Cảm ơn bác sĩ ạ.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1859,"Hiếm muộn 10 năm mà vẫn chưa có con, phải làm sao?. Chào bác sĩ. Tôi lập gia đình hơn 10 năm đến nay vẫn chưa có con. Trước đó, tôi đã làm phẫu thuật thông buồng trứng thành công, nhưng đến nay vẫn chưa có em bé được. Tôi đã đi khám nhiều nơi, họ đều nói vợ chồng tôi đều bình thường nhưng tôi lại không hiểu lí do nào mà lại không có thai. Rất mong nhận được sự tư vấn của các bác sĩ.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1860,"AMH cao có thể có con tự nhiên được không?. Cháu chào bác sĩ ạ. Vợ chồng cháu lấy nhau đã 3 năm nhưng vẫn chưa có con. Vợ chồng cháu đã đi khám tổng quát nhưng bác sĩ nói không sao có, có thể có con tự nhiên được. Hiện AMH của cháu là 8.6, kết luận buồng trứng đa nang. Cháu không bị viêm, vòi trứng hai bên thông. Vậy bây giờ cháu phải làm gì để có con được? Bệnh của cháu có nặng không? Tình trạng của cháu có thể có con tự nhiên được không? Rất mong bác sĩ giải đáp giúp cháu. Cháu cảm ơn các bác sĩ rất nhiều ạ.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_1861,"Tại sau sau chuyển phôi lại mất ngủ trầm trọng?. Thưa bác sĩ. Em bị u lạc nội mạc mổ hở 2 lần bóc tách và nội soi 2 lần kẹp 2 vòi trứng do ứ dịch. Hiện em đã chuyển phôi 5 lần, trong đó có 1 lần đậu thai nhưng đến tuần thứ 8 thì bị sảy thai. Sau đó, em chuyển thêm 3 lần nữa vẫn không đậu. Mỗi khi em chuyển phôi, em lại bị mất ngủ, gần như không ngủ được. Không biết có phải do cơ địa em bị kích ứng, dị ứng thuốc không mà sao dùng thuốc nội tiết tố và chuyển phôi vào là em không thể ngủ được và phôi cũng không đậu. Em rất mong đợi các bác sĩ giúp em tìm ra nguyên nhân để sớm có con yêu. Hiện tại, kinh tế của em cũng đang suy kiệt dần. Rất mong sự quan tâm của các bác sĩ. Chúc các bác sức khỏe. Cảm ơn các bác.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
